date,price,company
2021-04-06,72.2959213256836,Colgate-Palmolive
2021-04-07,72.07865142822266,Colgate-Palmolive
2021-04-08,72.09674072265625,Colgate-Palmolive
2021-04-09,72.2234878540039,Colgate-Palmolive
2021-04-12,72.56749725341797,Colgate-Palmolive
2021-04-13,72.17823791503906,Colgate-Palmolive
2021-04-14,71.87947845458984,Colgate-Palmolive
2021-04-15,72.8390884399414,Colgate-Palmolive
2021-04-16,73.05635070800781,Colgate-Palmolive
2021-04-19,72.75761413574219,Colgate-Palmolive
2021-04-20,74.04126739501953,Colgate-Palmolive
2021-04-21,73.87738037109375,Colgate-Palmolive
2021-04-22,73.78633880615234,Colgate-Palmolive
2021-04-23,72.63925170898438,Colgate-Palmolive
2021-04-26,72.17497253417969,Colgate-Palmolive
2021-04-27,71.51949310302734,Colgate-Palmolive
2021-04-28,71.71066284179688,Colgate-Palmolive
2021-04-29,72.66655731201172,Colgate-Palmolive
2021-04-30,73.46770477294922,Colgate-Palmolive
2021-05-03,73.80455780029297,Colgate-Palmolive
2021-05-04,73.82276153564453,Colgate-Palmolive
2021-05-05,74.03213500976562,Colgate-Palmolive
2021-05-06,74.93344116210938,Colgate-Palmolive
2021-05-07,74.8150634765625,Colgate-Palmolive
2021-05-10,75.87110900878906,Colgate-Palmolive
2021-05-11,75.05178833007812,Colgate-Palmolive
2021-05-12,74.69673156738281,Colgate-Palmolive
2021-05-13,75.79830169677734,Colgate-Palmolive
2021-05-14,76.07137298583984,Colgate-Palmolive
2021-05-17,76.06230163574219,Colgate-Palmolive
2021-05-18,75.66172790527344,Colgate-Palmolive
2021-05-19,75.75276184082031,Colgate-Palmolive
2021-05-20,76.55388641357422,Colgate-Palmolive
2021-05-21,76.68135070800781,Colgate-Palmolive
2021-05-24,76.83612823486328,Colgate-Palmolive
2021-05-25,77.00907897949219,Colgate-Palmolive
2021-05-26,76.86341857910156,Colgate-Palmolive
2021-05-27,76.18974304199219,Colgate-Palmolive
2021-05-28,76.27169036865234,Colgate-Palmolive
2021-06-01,75.08818817138672,Colgate-Palmolive
2021-06-02,75.45233154296875,Colgate-Palmolive
2021-06-03,76.42642211914062,Colgate-Palmolive
2021-06-04,76.44465637207031,Colgate-Palmolive
2021-06-07,76.38092803955078,Colgate-Palmolive
2021-06-08,75.49787902832031,Colgate-Palmolive
2021-06-09,75.16101837158203,Colgate-Palmolive
2021-06-10,76.10781860351562,Colgate-Palmolive
2021-06-11,76.13512420654297,Colgate-Palmolive
2021-06-14,75.9348373413086,Colgate-Palmolive
2021-06-15,75.80738830566406,Colgate-Palmolive
2021-06-16,74.60568237304688,Colgate-Palmolive
2021-06-17,75.04266357421875,Colgate-Palmolive
2021-06-18,73.75901794433594,Colgate-Palmolive
2021-06-21,74.14140319824219,Colgate-Palmolive
2021-06-22,74.00483703613281,Colgate-Palmolive
2021-06-23,73.05802154541016,Colgate-Palmolive
2021-06-24,73.34025573730469,Colgate-Palmolive
2021-06-25,74.15959930419922,Colgate-Palmolive
2021-06-28,74.39629364013672,Colgate-Palmolive
2021-06-29,73.9684066772461,Colgate-Palmolive
2021-06-30,74.05944061279297,Colgate-Palmolive
2021-07-01,74.41449737548828,Colgate-Palmolive
2021-07-02,74.37808227539062,Colgate-Palmolive
2021-07-06,74.62388610839844,Colgate-Palmolive
2021-07-07,75.25205993652344,Colgate-Palmolive
2021-07-08,74.96073150634766,Colgate-Palmolive
2021-07-09,75.04266357421875,Colgate-Palmolive
2021-07-12,75.49787902832031,Colgate-Palmolive
2021-07-13,75.23384094238281,Colgate-Palmolive
2021-07-14,75.7709732055664,Colgate-Palmolive
2021-07-15,76.13512420654297,Colgate-Palmolive
2021-07-16,76.8270263671875,Colgate-Palmolive
2021-07-19,76.44465637207031,Colgate-Palmolive
2021-07-20,75.68497467041016,Colgate-Palmolive
2021-07-21,75.21817016601562,Colgate-Palmolive
2021-07-22,74.9069595336914,Colgate-Palmolive
2021-07-23,76.22499084472656,Colgate-Palmolive
2021-07-26,76.96634674072266,Colgate-Palmolive
2021-07-27,76.83820343017578,Colgate-Palmolive
2021-07-28,76.13345336914062,Colgate-Palmolive
2021-07-29,76.44466400146484,Colgate-Palmolive
2021-07-30,72.76521301269531,Colgate-Palmolive
2021-08-02,72.80182647705078,Colgate-Palmolive
2021-08-03,72.69196319580078,Colgate-Palmolive
2021-08-04,71.62110900878906,Colgate-Palmolive
2021-08-05,72.21603393554688,Colgate-Palmolive
2021-08-06,71.9688949584961,Colgate-Palmolive
2021-08-09,71.7034683227539,Colgate-Palmolive
2021-08-10,72.0604476928711,Colgate-Palmolive
2021-08-11,72.39907836914062,Colgate-Palmolive
2021-08-12,72.11534881591797,Colgate-Palmolive
2021-08-13,72.71029663085938,Colgate-Palmolive
2021-08-16,73.02146911621094,Colgate-Palmolive
2021-08-17,73.25029754638672,Colgate-Palmolive
2021-08-18,71.53872680664062,Colgate-Palmolive
2021-08-19,72.28010559082031,Colgate-Palmolive
2021-08-20,72.12449645996094,Colgate-Palmolive
2021-08-23,71.74008178710938,Colgate-Palmolive
2021-08-24,71.0902328491211,Colgate-Palmolive
2021-08-25,71.07193756103516,Colgate-Palmolive
2021-08-26,70.7607421875,Colgate-Palmolive
2021-08-27,70.87972259521484,Colgate-Palmolive
2021-08-30,71.07193756103516,Colgate-Palmolive
2021-08-31,71.34651184082031,Colgate-Palmolive
2021-09-01,71.69432830810547,Colgate-Palmolive
2021-09-02,71.86823272705078,Colgate-Palmolive
2021-09-03,71.3099136352539,Colgate-Palmolive
2021-09-07,70.38546752929688,Colgate-Palmolive
2021-09-08,71.19091796875,Colgate-Palmolive
2021-09-09,70.7515869140625,Colgate-Palmolive
2021-09-10,70.51359558105469,Colgate-Palmolive
2021-09-13,70.8248062133789,Colgate-Palmolive
2021-09-14,70.7515869140625,Colgate-Palmolive
2021-09-15,70.66920471191406,Colgate-Palmolive
2021-09-16,69.99187469482422,Colgate-Palmolive
2021-09-17,69.77222442626953,Colgate-Palmolive
2021-09-20,69.7173080444336,Colgate-Palmolive
2021-09-21,69.91867065429688,Colgate-Palmolive
2021-09-22,69.95529174804688,Colgate-Palmolive
2021-09-23,70.17495727539062,Colgate-Palmolive
2021-09-24,70.13833618164062,Colgate-Palmolive
2021-09-27,69.57086944580078,Colgate-Palmolive
2021-09-28,69.3969497680664,Colgate-Palmolive
2021-09-29,70.55020904541016,Colgate-Palmolive
2021-09-30,69.17728424072266,Colgate-Palmolive
2021-10-01,69.17728424072266,Colgate-Palmolive
2021-10-04,68.70134735107422,Colgate-Palmolive
2021-10-05,68.11556243896484,Colgate-Palmolive
2021-10-06,68.7379379272461,Colgate-Palmolive
2021-10-07,69.18643188476562,Colgate-Palmolive
2021-10-08,69.18643188476562,Colgate-Palmolive
2021-10-11,69.378662109375,Colgate-Palmolive
2021-10-12,69.2596664428711,Colgate-Palmolive
2021-10-13,69.62578582763672,Colgate-Palmolive
2021-10-14,70.11087036132812,Colgate-Palmolive
2021-10-15,69.79051971435547,Colgate-Palmolive
2021-10-18,68.9027099609375,Colgate-Palmolive
2021-10-19,68.44506072998047,Colgate-Palmolive
2021-10-20,69.1540756225586,Colgate-Palmolive
2021-10-21,68.9607162475586,Colgate-Palmolive
2021-10-22,69.52243041992188,Colgate-Palmolive
2021-10-25,69.19091796875,Colgate-Palmolive
2021-10-26,70.13016510009766,Colgate-Palmolive
2021-10-27,69.8907470703125,Colgate-Palmolive
2021-10-28,70.79315185546875,Colgate-Palmolive
2021-10-29,70.15779876708984,Colgate-Palmolive
2021-11-01,69.9367904663086,Colgate-Palmolive
2021-11-02,70.23146057128906,Colgate-Palmolive
2021-11-03,71.15228271484375,Colgate-Palmolive
2021-11-04,71.17070770263672,Colgate-Palmolive
2021-11-05,71.67713928222656,Colgate-Palmolive
2021-11-08,71.58506774902344,Colgate-Palmolive
2021-11-09,71.87054443359375,Colgate-Palmolive
2021-11-10,72.26647186279297,Colgate-Palmolive
2021-11-11,71.8152847290039,Colgate-Palmolive
2021-11-12,71.85211944580078,Colgate-Palmolive
2021-11-15,72.1007308959961,Colgate-Palmolive
2021-11-16,71.7139892578125,Colgate-Palmolive
2021-11-17,71.437744140625,Colgate-Palmolive
2021-11-18,70.34195709228516,Colgate-Palmolive
2021-11-19,71.08782196044922,Colgate-Palmolive
2021-11-22,71.41931915283203,Colgate-Palmolive
2021-11-23,71.76002502441406,Colgate-Palmolive
2021-11-24,71.60348510742188,Colgate-Palmolive
2021-11-26,70.95890808105469,Colgate-Palmolive
2021-11-29,71.55743408203125,Colgate-Palmolive
2021-11-30,69.08041381835938,Colgate-Palmolive
2021-12-01,69.4211196899414,Colgate-Palmolive
2021-12-02,69.50401306152344,Colgate-Palmolive
2021-12-03,70.69185638427734,Colgate-Palmolive
2021-12-06,72.35857391357422,Colgate-Palmolive
2021-12-07,71.64952850341797,Colgate-Palmolive
2021-12-08,71.60348510742188,Colgate-Palmolive
2021-12-09,71.8244857788086,Colgate-Palmolive
2021-12-10,73.1781005859375,Colgate-Palmolive
2021-12-13,74.71588134765625,Colgate-Palmolive
2021-12-14,75.62749481201172,Colgate-Palmolive
2021-12-15,76.20763397216797,Colgate-Palmolive
2021-12-16,77.30339813232422,Colgate-Palmolive
2021-12-17,75.9498062133789,Colgate-Palmolive
2021-12-20,75.98661804199219,Colgate-Palmolive
2021-12-21,75.59066772460938,Colgate-Palmolive
2021-12-22,75.93136596679688,Colgate-Palmolive
2021-12-23,76.23526000976562,Colgate-Palmolive
2021-12-27,77.26657104492188,Colgate-Palmolive
2021-12-28,77.77303314208984,Colgate-Palmolive
2021-12-29,78.18740844726562,Colgate-Palmolive
2021-12-30,77.89274597167969,Colgate-Palmolive
2021-12-31,78.5833511352539,Colgate-Palmolive
2022-01-03,77.89274597167969,Colgate-Palmolive
2022-01-04,78.15056610107422,Colgate-Palmolive
2022-01-05,78.47286224365234,Colgate-Palmolive
2022-01-06,77.95719146728516,Colgate-Palmolive
2022-01-07,77.7546157836914,Colgate-Palmolive
2022-01-10,77.08240509033203,Colgate-Palmolive
2022-01-11,76.58515930175781,Colgate-Palmolive
2022-01-12,76.30891418457031,Colgate-Palmolive
2022-01-13,76.00505065917969,Colgate-Palmolive
2022-01-14,76.8429946899414,Colgate-Palmolive
2022-01-18,76.53911590576172,Colgate-Palmolive
2022-01-19,77.4046859741211,Colgate-Palmolive
2022-01-20,76.6956558227539,Colgate-Palmolive
2022-01-21,77.46409606933594,Colgate-Palmolive
2022-01-24,77.46409606933594,Colgate-Palmolive
2022-01-25,75.67726135253906,Colgate-Palmolive
2022-01-26,75.35321044921875,Colgate-Palmolive
2022-01-27,76.5660400390625,Colgate-Palmolive
2022-01-28,76.89009094238281,Colgate-Palmolive
2022-01-31,76.33458709716797,Colgate-Palmolive
2022-02-01,75.8438949584961,Colgate-Palmolive
2022-02-02,76.65863800048828,Colgate-Palmolive
2022-02-03,76.59382629394531,Colgate-Palmolive
2022-02-04,75.10323333740234,Colgate-Palmolive
2022-02-07,75.10323333740234,Colgate-Palmolive
2022-02-08,74.9180679321289,Colgate-Palmolive
2022-02-09,74.87178039550781,Colgate-Palmolive
2022-02-10,73.80708312988281,Colgate-Palmolive
2022-02-11,73.63115692138672,Colgate-Palmolive
2022-02-14,73.3812026977539,Colgate-Palmolive
2022-02-15,72.75164031982422,Colgate-Palmolive
2022-02-16,72.5294189453125,Colgate-Palmolive
2022-02-17,73.27935791015625,Colgate-Palmolive
2022-02-18,73.64968872070312,Colgate-Palmolive
2022-02-22,73.0016098022461,Colgate-Palmolive
2022-02-23,72.80718231201172,Colgate-Palmolive
2022-02-24,69.97415161132812,Colgate-Palmolive
2022-02-25,72.3442611694336,Colgate-Palmolive
2022-02-28,71.2425308227539,Colgate-Palmolive
2022-03-01,70.40000915527344,Colgate-Palmolive
2022-03-02,71.01106262207031,Colgate-Palmolive
2022-03-03,71.65916442871094,Colgate-Palmolive
2022-03-04,71.62211608886719,Colgate-Palmolive
2022-03-07,70.99256134033203,Colgate-Palmolive
2022-03-08,69.31680297851562,Colgate-Palmolive
2022-03-09,69.9371109008789,Colgate-Palmolive
2022-03-10,68.36320495605469,Colgate-Palmolive
2022-03-11,68.29839324951172,Colgate-Palmolive
2022-03-14,68.47431182861328,Colgate-Palmolive
2022-03-15,69.89081573486328,Colgate-Palmolive
2022-03-16,69.57605743408203,Colgate-Palmolive
2022-03-17,69.55751037597656,Colgate-Palmolive
2022-03-18,66.8448486328125,Colgate-Palmolive
2022-03-21,68.65021514892578,Colgate-Palmolive
2022-03-22,68.97425079345703,Colgate-Palmolive
2022-03-23,68.16876983642578,Colgate-Palmolive
2022-03-24,68.18729400634766,Colgate-Palmolive
2022-03-25,69.23348999023438,Colgate-Palmolive
2022-03-28,69.79822540283203,Colgate-Palmolive
2022-03-29,70.54815673828125,Colgate-Palmolive
2022-03-30,70.6962890625,Colgate-Palmolive
2022-03-31,70.20560455322266,Colgate-Palmolive
2022-04-01,70.75183868408203,Colgate-Palmolive
2022-04-04,70.90922546386719,Colgate-Palmolive
2022-04-05,71.7054443359375,Colgate-Palmolive
2022-04-06,72.96456909179688,Colgate-Palmolive
2022-04-07,74.45516204833984,Colgate-Palmolive
2022-04-08,74.29776763916016,Colgate-Palmolive
2022-04-11,74.47367858886719,Colgate-Palmolive
2022-04-12,74.99213409423828,Colgate-Palmolive
2022-04-13,74.98287963867188,Colgate-Palmolive
2022-04-14,74.93659210205078,Colgate-Palmolive
2022-04-18,74.07557678222656,Colgate-Palmolive
2022-04-19,74.63106536865234,Colgate-Palmolive
2022-04-20,75.92549896240234,Colgate-Palmolive
2022-04-21,76.45633697509766,Colgate-Palmolive
2022-04-22,75.52508544921875,Colgate-Palmolive
2022-04-25,76.18626403808594,Colgate-Palmolive
2022-04-26,74.98492431640625,Colgate-Palmolive
2022-04-27,75.14327239990234,Colgate-Palmolive
2022-04-28,75.63683319091797,Colgate-Palmolive
2022-04-29,71.75346374511719,Colgate-Palmolive
2022-05-02,70.01202392578125,Colgate-Palmolive
2022-05-03,69.36945343017578,Colgate-Palmolive
2022-05-04,71.7069091796875,Colgate-Palmolive
2022-05-05,70.85946655273438,Colgate-Palmolive
2022-05-06,71.55791473388672,Colgate-Palmolive
2022-05-09,72.33085632324219,Colgate-Palmolive
2022-05-10,71.39958953857422,Colgate-Palmolive
2022-05-11,71.47408294677734,Colgate-Palmolive
2022-05-12,72.21910858154297,Colgate-Palmolive
2022-05-13,73.01066589355469,Colgate-Palmolive
2022-05-16,73.31798553466797,Colgate-Palmolive
2022-05-17,73.35523223876953,Colgate-Palmolive
2022-05-18,70.5055923461914,Colgate-Palmolive
2022-05-19,69.95613861083984,Colgate-Palmolive
2022-05-20,69.96544647216797,Colgate-Palmolive
2022-05-23,71.25989532470703,Colgate-Palmolive
2022-05-24,72.74992370605469,Colgate-Palmolive
2022-05-25,72.1632308959961,Colgate-Palmolive
2022-05-26,72.78716278076172,Colgate-Palmolive
2022-05-27,73.43904876708984,Colgate-Palmolive
2022-05-31,73.39248657226562,Colgate-Palmolive
2022-06-01,72.82441711425781,Colgate-Palmolive
2022-06-02,73.82086944580078,Colgate-Palmolive
2022-06-03,73.50423431396484,Colgate-Palmolive
2022-06-06,73.36454772949219,Colgate-Palmolive
2022-06-07,73.29936218261719,Colgate-Palmolive
2022-06-08,72.51709747314453,Colgate-Palmolive
2022-06-09,71.56721496582031,Colgate-Palmolive
2022-06-10,71.36234283447266,Colgate-Palmolive
2022-06-13,70.95259857177734,Colgate-Palmolive
2022-06-14,69.16456604003906,Colgate-Palmolive
2022-06-15,69.06214904785156,Colgate-Palmolive
2022-06-16,68.83863830566406,Colgate-Palmolive
2022-06-17,68.95037078857422,Colgate-Palmolive
2022-06-21,71.20402526855469,Colgate-Palmolive
2022-06-22,72.55435943603516,Colgate-Palmolive
2022-06-23,73.4576644897461,Colgate-Palmolive
2022-06-24,74.85457611083984,Colgate-Palmolive
2022-06-27,74.38893127441406,Colgate-Palmolive
2022-06-28,73.4576644897461,Colgate-Palmolive
2022-06-29,74.19337463378906,Colgate-Palmolive
2022-06-30,74.63105773925781,Colgate-Palmolive
2022-07-01,76.33527374267578,Colgate-Palmolive
2022-07-05,75.43193817138672,Colgate-Palmolive
2022-07-06,75.45056915283203,Colgate-Palmolive
2022-07-07,73.997802734375,Colgate-Palmolive
2022-07-08,72.96411895751953,Colgate-Palmolive
2022-07-11,73.29004669189453,Colgate-Palmolive
2022-07-12,72.92686462402344,Colgate-Palmolive
2022-07-13,73.03861236572266,Colgate-Palmolive
2022-07-14,72.95478820800781,Colgate-Palmolive
2022-07-15,72.7778549194336,Colgate-Palmolive
2022-07-18,71.81865692138672,Colgate-Palmolive
2022-07-19,72.20047760009766,Colgate-Palmolive
2022-07-20,70.8419189453125,Colgate-Palmolive
2022-07-21,71.35722351074219,Colgate-Palmolive
2022-07-22,72.5846176147461,Colgate-Palmolive
2022-07-25,72.94064331054688,Colgate-Palmolive
2022-07-26,73.57776641845703,Colgate-Palmolive
2022-07-27,73.79328155517578,Colgate-Palmolive
2022-07-28,74.19615936279297,Colgate-Palmolive
2022-07-29,73.7745361328125,Colgate-Palmolive
2022-08-01,75.9857177734375,Colgate-Palmolive
2022-08-02,75.19868469238281,Colgate-Palmolive
2022-08-03,76.29487609863281,Colgate-Palmolive
2022-08-04,75.78895568847656,Colgate-Palmolive
2022-08-05,75.35795593261719,Colgate-Palmolive
2022-08-08,75.71399688720703,Colgate-Palmolive
2022-08-09,75.01129150390625,Colgate-Palmolive
2022-08-10,75.27362060546875,Colgate-Palmolive
2022-08-11,74.48660278320312,Colgate-Palmolive
2022-08-12,75.22677612304688,Colgate-Palmolive
2022-08-15,76.11688232421875,Colgate-Palmolive
2022-08-16,76.99760437011719,Colgate-Palmolive
2022-08-17,76.98822784423828,Colgate-Palmolive
2022-08-18,77.62535858154297,Colgate-Palmolive
2022-08-19,78.01885986328125,Colgate-Palmolive
2022-08-22,76.79147338867188,Colgate-Palmolive
2022-08-23,75.85453796386719,Colgate-Palmolive
2022-08-24,75.89202117919922,Colgate-Palmolive
2022-08-25,75.81706237792969,Colgate-Palmolive
2022-08-26,74.21488189697266,Colgate-Palmolive
2022-08-29,74.57093048095703,Colgate-Palmolive
2022-08-30,74.01814270019531,Colgate-Palmolive
2022-08-31,73.27796173095703,Colgate-Palmolive
2022-09-01,74.76769256591797,Colgate-Palmolive
2022-09-02,73.240478515625,Colgate-Palmolive
2022-09-06,72.8656997680664,Colgate-Palmolive
2022-09-07,73.59651947021484,Colgate-Palmolive
2022-09-08,72.9312744140625,Colgate-Palmolive
2022-09-09,73.10929870605469,Colgate-Palmolive
2022-09-12,72.98751068115234,Colgate-Palmolive
2022-09-13,70.67327117919922,Colgate-Palmolive
2022-09-14,71.26353454589844,Colgate-Palmolive
2022-09-15,70.48587799072266,Colgate-Palmolive
2022-09-16,70.9168701171875,Colgate-Palmolive
2022-09-19,71.21671295166016,Colgate-Palmolive
2022-09-20,70.42029571533203,Colgate-Palmolive
2022-09-21,70.17668914794922,Colgate-Palmolive
2022-09-22,70.60767364501953,Colgate-Palmolive
2022-09-23,70.7669677734375,Colgate-Palmolive
2022-09-26,70.27037811279297,Colgate-Palmolive
2022-09-27,68.00299072265625,Colgate-Palmolive
2022-09-28,68.31218719482422,Colgate-Palmolive
2022-09-29,67.24407196044922,Colgate-Palmolive
2022-09-30,65.8199234008789,Colgate-Palmolive
2022-10-03,66.62568664550781,Colgate-Palmolive
2022-10-04,67.30964660644531,Colgate-Palmolive
2022-10-05,66.62568664550781,Colgate-Palmolive
2022-10-06,65.17342376708984,Colgate-Palmolive
2022-10-07,64.6393814086914,Colgate-Palmolive
2022-10-10,64.16154479980469,Colgate-Palmolive
2022-10-11,64.69560241699219,Colgate-Palmolive
2022-10-12,64.75181579589844,Colgate-Palmolive
2022-10-13,66.5320053100586,Colgate-Palmolive
2022-10-14,66.8318099975586,Colgate-Palmolive
2022-10-17,67.59074401855469,Colgate-Palmolive
2022-10-18,68.32154846191406,Colgate-Palmolive
2022-10-19,67.22532653808594,Colgate-Palmolive
2022-10-20,66.25392150878906,Colgate-Palmolive
2022-10-21,67.4045181274414,Colgate-Palmolive
2022-10-24,67.9232406616211,Colgate-Palmolive
2022-10-25,68.62116241455078,Colgate-Palmolive
2022-10-26,69.2530288696289,Colgate-Palmolive
2022-10-27,69.06442260742188,Colgate-Palmolive
2022-10-28,70.39420318603516,Colgate-Palmolive
